student_id,year_level,semester,course_code,course_name,category,grade
S0053,Senior,Fall_2023,SOC020,Macroeconomics,SocialSciences,3.7
S0053,Senior,Spring_2024,ART050,History of Art,Arts,4.0
S0053,Senior,Spring_2024,SCI070,Cell Biology,Sciences,2.7
S0053,Senior,Spring_2024,HUM010,English Literature,Humanities,4.0
S0053,Senior,Spring_2024,SOC040,Social Psychology,SocialSciences,3.7
S0053,Senior,Fall_2024,ART070,Film Studies,Arts,3.0
S0053,Senior,Fall_2024,ART080,Theater Performance,Arts,3.7
S0053,Senior,Fall_2024,SCI080,Genetics,Sciences,3.3
S0053,Senior,Fall_2024,SCI070,Cell Biology,Sciences,3.3
S0053,Senior,Spring_2025,HUM040,Philosophy,Humanities,3.7
S0053,Senior,Spring_2025,HUM070,Classical Mythology,Humanities,4.0
S0053,Senior,Spring_2025,MATH050,Probability,Math,3.0
S0053,Senior,Spring_2025,SOC030,Intro Psychology,SocialSciences,3.3
S0053,Senior,Fall_2025,SCI040,General Chemistry,Sciences,2.7
S0053,Senior,Fall_2025,SCI070,Cell Biology,Sciences,3.7
S0053,Senior,Fall_2025,SCI090,Ecology,Sciences,3.7
S0053,Senior,Fall_2025,HUM100,Linguistics,Humanities,4.0
S0054,Senior,Fall_2022,MATH080,Differential Equations,Math,3.3
S0054,Senior,Fall_2022,MATH060,Statistics,Math,3.3
S0054,Senior,Fall_2022,CS040,Computer Systems,CS,3.7
S0054,Senior,Fall_2022,HUM060,Religious Studies,Humanities,4.0
S0054,Senior,Spring_2023,SCI090,Ecology,Sciences,3.7
S0054,Senior,Spring_2023,MATH080,Differential Equations,Math,3.3
S0054,Senior,Spring_2023,MATH020,Calculus II,Math,3.0
S0054,Senior,Spring_2023,SOC080,International Relations,SocialSciences,3.7
S0054,Senior,Fall_2023,MATH020,Calculus II,Math,3.3
S0054,Senior,Fall_2023,HUM100,Linguistics,Humanities,3.3
S0054,Senior,Fall_2023,ART070,Film Studies,Arts,3.3
S0054,Senior,Fall_2023,MATH040,Discrete Math,Math,4.0
S0054,Senior,Spring_2024,ART050,History of Art,Arts,3.7
S0054,Senior,Spring_2024,MATH090,Number Theory,Math,3.3
S0054,Senior,Spring_2024,HUM090,Modern Poetry,Humanities,4.0
S0054,Senior,Spring_2024,MATH060,Statistics,Math,3.3
S0054,Senior,Fall_2024,MATH050,Probability,Math,4.0
S0054,Senior,Fall_2024,SCI040,General Chemistry,Sciences,3.7
S0054,Senior,Fall_2024,CS030,Algorithms,CS,3.3
S0054,Senior,Fall_2024,HUM020,Creative Writing,Humanities,3.7
S0054,Senior,Spring_2025,MATH030,Linear Algebra,Math,3.3
S0054,Senior,Spring_2025,MATH070,Real Analysis,Math,3.3
S0054,Senior,Spring_2025,MATH040,Discrete Math,Math,3.0
S0054,Senior,Spring_2025,CS070,Machine Learning,CS,3.3
S0054,Senior,Fall_2025,MATH080,Differential Equations,Math,3.3
S0054,Senior,Fall_2025,MATH100,Abstract Algebra,Math,3.3
S0054,Senior,Fall_2025,CS090,Software Engineering,CS,4.0
S0054,Senior,Fall_2025,CS010,Intro to Programming,CS,3.3
S0055,Sophomore,Fall_2022,SOC070,Anthropology,SocialSciences,2.7
S0055,Sophomore,Fall_2022,CS070,Machine Learning,CS,2.7
S0055,Sophomore,Fall_2022,ART100,Graphic Design,Arts,3.0
S0055,Sophomore,Fall_2022,SCI010,General Physics,Sciences,3.7
S0055,Sophomore,Spring_2023,MATH080,Differential Equations,Math,2.7
S0055,Sophomore,Spring_2023,ART060,Photography,Arts,2.7
S0055,Sophomore,Spring_2023,SCI090,Ecology,Sciences,3.0
S0055,Sophomore,Spring_2023,CS090,Software Engineering,CS,2.7
S0055,Sophomore,Fall_2023,ART060,Photography,Arts,2.7
S0055,Sophomore,Fall_2023,ART090,Modern Dance,Arts,2.7
S0055,Sophomore,Fall_2023,MATH030,Linear Algebra,Math,1.7
S0055,Sophomore,Fall_2023,ART050,History of Art,Arts,3.3
S0055,Sophomore,Spring_2024,MATH020,Calculus II,Math,3.0
S0055,Sophomore,Spring_2024,SOC050,Sociology,SocialSciences,2.3
S0055,Sophomore,Spring_2024,SOC060,Political Science,SocialSciences,2.7
S0055,Sophomore,Spring_2024,ART060,Photography,Arts,3.7
S0056,Graduated,Fall_2022,HUM050,Ethics,Humanities,3.3
S0056,Graduated,Fall_2022,ART070,Film Studies,Arts,3.7
S0056,Graduated,Fall_2022,HUM040,Philosophy,Humanities,3.3
S0056,Graduated,Fall_2022,ART010,Drawing Fundamentals,Arts,3.3
S0056,Graduated,Spring_2023,ART010,Drawing Fundamentals,Arts,3.7
S0056,Graduated,Spring_2023,MATH090,Number Theory,Math,3.3
S0056,Graduated,Spring_2023,ART090,Modern Dance,Arts,3.0
S0056,Graduated,Spring_2023,ART080,Theater Performance,Arts,2.7
S0056,Graduated,Fall_2023,HUM060,Religious Studies,Humanities,2.7
S0056,Graduated,Fall_2023,ART090,Modern Dance,Arts,2.3
S0056,Graduated,Fall_2023,ART020,Painting,Arts,2.3
S0056,Graduated,Fall_2023,SOC050,Sociology,SocialSciences,3.3
S0056,Graduated,Spring_2024,SCI010,General Physics,Sciences,3.3
S0056,Graduated,Spring_2024,CS040,Computer Systems,CS,2.0
S0056,Graduated,Spring_2024,ART050,History of Art,Arts,3.0
S0056,Graduated,Spring_2024,ART080,Theater Performance,Arts,2.7
S0056,Graduated,Fall_2024,HUM050,Ethics,Humanities,3.0
S0056,Graduated,Fall_2024,MATH030,Linear Algebra,Math,2.7
S0056,Graduated,Fall_2024,ART030,Sculpture,Arts,2.7
S0056,Graduated,Fall_2024,CS050,Operating Systems,CS,3.0
S0056,Graduated,Spring_2025,ART090,Modern Dance,Arts,3.0
S0056,Graduated,Spring_2025,ART030,Sculpture,Arts,2.7
S0056,Graduated,Spring_2025,MATH070,Real Analysis,Math,3.0
S0056,Graduated,Spring_2025,ART080,Theater Performance,Arts,3.3
S0056,Graduated,Fall_2025,ART100,Graphic Design,Arts,2.3
S0056,Graduated,Fall_2025,MATH100,Abstract Algebra,Math,2.3
S0056,Graduated,Fall_2025,CS050,Operating Systems,CS,2.3
S0056,Graduated,Fall_2025,SCI010,General Physics,Sciences,3.0
S0056,Graduated,Spring_2026,ART090,Modern Dance,Arts,2.7
S0056,Graduated,Spring_2026,CS060,Databases,CS,3.3
S0056,Graduated,Spring_2026,ART040,Music Theory,Arts,3.3
S0056,Graduated,Spring_2026,SCI020,Mechanics,Sciences,2.7
S0057,Graduated,Fall_2022,CS060,Databases,CS,3.7
S0057,Graduated,Fall_2022,CS100,Theory of Computation,CS,3.7
S0057,Graduated,Fall_2022,MATH060,Statistics,Math,3.3
S0057,Graduated,Fall_2022,SOC040,Social Psychology,SocialSciences,3.7
S0057,Graduated,Spring_2023,CS050,Operating Systems,CS,3.7
S0057,Graduated,Spring_2023,CS090,Software Engineering,CS,3.3
S0057,Graduated,Spring_2023,SCI040,General Chemistry,Sciences,3.3
S0057,Graduated,Spring_2023,HUM030,World History,Humanities,4.0
S0057,Graduated,Fall_2023,CS070,Machine Learning,CS,3.7
S0057,Graduated,Fall_2023,CS090,Software Engineering,CS,3.7
S0057,Graduated,Fall_2023,SOC010,Microeconomics,SocialSciences,3.7
S0057,Graduated,Fall_2023,CS040,Computer Systems,CS,3.7
S0057,Graduated,Spring_2024,SOC080,International Relations,SocialSciences,4.0
S0057,Graduated,Spring_2024,SOC020,Macroeconomics,SocialSciences,4.0
S0057,Graduated,Spring_2024,CS050,Operating Systems,CS,3.7
S0057,Graduated,Spring_2024,CS100,Theory of Computation,CS,3.7
S0057,Graduated,Fall_2024,CS050,Operating Systems,CS,3.7
S0057,Graduated,Fall_2024,HUM070,Classical Mythology,Humanities,3.7
S0057,Graduated,Fall_2024,ART090,Modern Dance,Arts,3.7
S0057,Graduated,Fall_2024,CS070,Machine Learning,CS,3.7
S0057,Graduated,Spring_2025,CS010,Intro to Programming,CS,4.0
S0057,Graduated,Spring_2025,HUM100,Linguistics,Humanities,3.7
S0057,Graduated,Spring_2025,CS100,Theory of Computation,CS,3.7
S0057,Graduated,Spring_2025,CS020,Data Structures,CS,3.3
S0057,Graduated,Fall_2025,MATH090,Number Theory,Math,4.0
S0057,Graduated,Fall_2025,SCI090,Ecology,Sciences,3.7
S0057,Graduated,Fall_2025,CS010,Intro to Programming,CS,4.0
S0057,Graduated,Fall_2025,CS090,Software Engineering,CS,3.7
S0057,Graduated,Spring_2026,CS030,Algorithms,CS,3.0
S0057,Graduated,Spring_2026,CS060,Databases,CS,3.7
S0057,Graduated,Spring_2026,CS010,Intro to Programming,CS,3.7
S0057,Graduated,Spring_2026,HUM060,Religious Studies,Humanities,3.3
S0058,Senior,Fall_2022,CS060,Databases,CS,3.0
S0058,Senior,Fall_2022,CS090,Software Engineering,CS,3.0
S0058,Senior,Fall_2022,CS030,Algorithms,CS,3.0
S0058,Senior,Fall_2022,CS050,Operating Systems,CS,2.3
S0058,Senior,Spring_2023,ART100,Graphic Design,Arts,3.0
S0058,Senior,Spring_2023,HUM060,Religious Studies,Humanities,3.3
S0058,Senior,Spring_2023,CS090,Software Engineering,CS,2.3
S0058,Senior,Spring_2023,CS020,Data Structures,CS,2.3
S0058,Senior,Fall_2023,CS040,Computer Systems,CS,2.7
S0058,Senior,Fall_2023,CS100,Theory of Computation,CS,2.7
S0058,Senior,Fall_2023,CS080,Computer Networks,CS,2.3
S0058,Senior,Fall_2023,CS050,Operating Systems,CS,2.7
S0058,Senior,Spring_2024,MATH010,Calculus I,Math,2.7
S0058,Senior,Spring_2024,CS040,Computer Systems,CS,3.3
S0058,Senior,Spring_2024,SOC060,Political Science,SocialSciences,2.7
S0058,Senior,Spring_2024,SCI080,Genetics,Sciences,2.3
S0058,Senior,Fall_2024,CS080,Computer Networks,CS,3.0
S0058,Senior,Fall_2024,CS050,Operating Systems,CS,3.3
S0058,Senior,Fall_2024,CS020,Data Structures,CS,3.0
S0058,Senior,Fall_2024,CS100,Theory of Computation,CS,2.0
S0058,Senior,Spring_2025,CS020,Data Structures,CS,2.3
S0058,Senior,Spring_2025,ART080,Theater Performance,Arts,3.0
S0058,Senior,Spring_2025,CS090,Software Engineering,CS,2.3
S0058,Senior,Spring_2025,ART030,Sculpture,Arts,2.7
S0058,Senior,Fall_2025,HUM050,Ethics,Humanities,3.0
S0058,Senior,Fall_2025,CS030,Algorithms,CS,2.7
S0058,Senior,Fall_2025,CS040,Computer Systems,CS,2.3
S0058,Senior,Fall_2025,HUM080,American Literature,Humanities,3.3
S0059,Graduated,Fall_2022,ART020,Painting,Arts,3.3
S0059,Graduated,Fall_2022,SOC040,Social Psychology,SocialSciences,3.3
S0059,Graduated,Fall_2022,MATH090,Number Theory,Math,3.7
S0059,Graduated,Fall_2022,MATH030,Linear Algebra,Math,2.0
S0059,Graduated,Spring_2023,HUM010,English Literature,Humanities,2.3
S0059,Graduated,Spring_2023,CS030,Algorithms,CS,2.7
S0059,Graduated,Spring_2023,MATH080,Differential Equations,Math,2.7
S0059,Graduated,Spring_2023,MATH050,Probability,Math,3.0
S0059,Graduated,Fall_2023,MATH080,Differential Equations,Math,3.3
S0059,Graduated,Fall_2023,ART070,Film Studies,Arts,2.7
S0059,Graduated,Fall_2023,MATH060,Statistics,Math,2.7
S0059,Graduated,Fall_2023,MATH090,Number Theory,Math,2.7
S0059,Graduated,Spring_2024,SCI050,Organic Chemistry,Sciences,2.3
S0059,Graduated,Spring_2024,SCI040,General Chemistry,Sciences,2.7
S0059,Graduated,Spring_2024,ART080,Theater Performance,Arts,4.0
S0059,Graduated,Spring_2024,HUM040,Philosophy,Humanities,3.3
S0059,Graduated,Fall_2024,SCI030,Electromagnetism,Sciences,3.0
S0059,Graduated,Fall_2024,MATH080,Differential Equations,Math,2.7
S0059,Graduated,Fall_2024,CS010,Intro to Programming,CS,3.0
S0059,Graduated,Fall_2024,CS090,Software Engineering,CS,2.7
S0059,Graduated,Spring_2025,MATH030,Linear Algebra,Math,2.7
S0059,Graduated,Spring_2025,MATH020,Calculus II,Math,3.0
S0059,Graduated,Spring_2025,SCI070,Cell Biology,Sciences,3.0
S0059,Graduated,Spring_2025,SOC070,Anthropology,SocialSciences,2.3
S0059,Graduated,Fall_2025,SCI070,Cell Biology,Sciences,2.7
S0059,Graduated,Fall_2025,MATH010,Calculus I,Math,3.0
S0059,Graduated,Fall_2025,MATH100,Abstract Algebra,Math,2.7
S0059,Graduated,Fall_2025,MATH090,Number Theory,Math,3.0
S0059,Graduated,Spring_2026,MATH070,Real Analysis,Math,2.7
S0059,Graduated,Spring_2026,HUM070,Classical Mythology,Humanities,3.3
S0059,Graduated,Spring_2026,ART070,Film Studies,Arts,2.0
S0059,Graduated,Spring_2026,SOC030,Intro Psychology,SocialSciences,3.0
S0060,Senior,Fall_2022,HUM070,Classical Mythology,Humanities,3.7
S0060,Senior,Fall_2022,ART010,Drawing Fundamentals,Arts,4.0
S0060,Senior,Fall_2022,SOC100,Behavioral Economics,SocialSciences,3.3
S0060,Senior,Fall_2022,HUM090,Modern Poetry,Humanities,4.0
S0060,Senior,Spring_2023,MATH050,Probability,Math,3.0
S0060,Senior,Spring_2023,HUM030,World History,Humanities,3.7
S0060,Senior,Spring_2023,HUM040,Philosophy,Humanities,4.0
S0060,Senior,Spring_2023,ART090,Modern Dance,Arts,3.7
S0060,Senior,Fall_2023,HUM100,Linguistics,Humanities,3.3
S0060,Senior,Fall_2023,ART070,Film Studies,Arts,3.7
S0060,Senior,Fall_2023,HUM030,World History,Humanities,3.0
S0060,Senior,Fall_2023,CS060,Databases,CS,3.3
S0060,Senior,Spring_2024,SOC100,Behavioral Economics,SocialSciences,3.3
S0060,Senior,Spring_2024,SCI080,Genetics,Sciences,3.3
S0060,Senior,Spring_2024,SCI040,General Chemistry,Sciences,3.7
S0060,Senior,Spring_2024,SOC050,Sociology,SocialSciences,2.7
S0060,Senior,Fall_2024,HUM100,Linguistics,Humanities,4.0
S0060,Senior,Fall_2024,ART090,Modern Dance,Arts,4.0
S0060,Senior,Fall_2024,SOC050,Sociology,SocialSciences,3.7
S0060,Senior,Fall_2024,SCI080,Genetics,Sciences,4.0
S0060,Senior,Spring_2025,HUM090,Modern Poetry,Humanities,3.3
S0060,Senior,Spring_2025,HUM040,Philosophy,Humanities,3.7
S0060,Senior,Spring_2025,HUM010,English Literature,Humanities,4.0
S0060,Senior,Spring_2025,CS080,Computer Networks,CS,4.0
S0060,Senior,Fall_2025,HUM020,Creative Writing,Humanities,3.0
S0060,Senior,Fall_2025,HUM100,Linguistics,Humanities,3.0
S0060,Senior,Fall_2025,HUM090,Modern Poetry,Humanities,3.7
S0060,Senior,Fall_2025,HUM060,Religious Studies,Humanities,3.7
S0061,Sophomore,Fall_2022,HUM010,English Literature,Humanities,3.0
S0061,Sophomore,Fall_2022,SCI050,Organic Chemistry,Sciences,3.3
S0061,Sophomore,Fall_2022,SOC100,Behavioral Economics,SocialSciences,3.3
S0061,Sophomore,Fall_2022,SOC080,International Relations,SocialSciences,3.0
S0061,Sophomore,Spring_2023,MATH010,Calculus I,Math,2.7
S0061,Sophomore,Spring_2023,SCI090,Ecology,Sciences,2.7
S0061,Sophomore,Spring_2023,SCI060,Biochemistry,Sciences,2.0
S0061,Sophomore,Spring_2023,HUM100,Linguistics,Humanities,3.3
S0061,Sophomore,Fall_2023,SCI020,Mechanics,Sciences,3.7
S0061,Sophomore,Fall_2023,HUM010,English Literature,Humanities,3.0
S0061,Sophomore,Fall_2023,SCI080,Genetics,Sciences,2.7
S0061,Sophomore,Fall_2023,SCI050,Organic Chemistry,Sciences,3.3
S0061,Sophomore,Spring_2024,HUM100,Linguistics,Humanities,3.0
S0061,Sophomore,Spring_2024,MATH090,Number Theory,Math,2.7
S0061,Sophomore,Spring_2024,HUM090,Modern Poetry,Humanities,2.7
S0061,Sophomore,Spring_2024,SCI030,Electromagnetism,Sciences,2.7
S0062,Senior,Fall_2022,SCI100,Astronomy,Sciences,3.7
S0062,Senior,Fall_2022,SOC050,Sociology,SocialSciences,3.3
S0062,Senior,Fall_2022,SCI030,Electromagnetism,Sciences,4.0
S0062,Senior,Fall_2022,SCI040,General Chemistry,Sciences,4.0
S0062,Senior,Spring_2023,SCI030,Electromagnetism,Sciences,3.7
S0062,Senior,Spring_2023,SCI060,Biochemistry,Sciences,3.3
S0062,Senior,Spring_2023,HUM040,Philosophy,Humanities,3.7
S0062,Senior,Spring_2023,SCI020,Mechanics,Sciences,3.0
S0062,Senior,Fall_2023,SCI030,Electromagnetism,Sciences,3.3
S0062,Senior,Fall_2023,MATH080,Differential Equations,Math,3.3
S0062,Senior,Fall_2023,SCI040,General Chemistry,Sciences,3.3
S0062,Senior,Fall_2023,SCI070,Cell Biology,Sciences,3.3
S0062,Senior,Spring_2024,SCI050,Organic Chemistry,Sciences,3.7
S0062,Senior,Spring_2024,SCI020,Mechanics,Sciences,3.3
S0062,Senior,Spring_2024,MATH070,Real Analysis,Math,3.0
S0062,Senior,Spring_2024,ART030,Sculpture,Arts,3.7
S0062,Senior,Fall_2024,SCI040,General Chemistry,Sciences,3.7
S0062,Senior,Fall_2024,SOC100,Behavioral Economics,SocialSciences,3.7
S0062,Senior,Fall_2024,SCI080,Genetics,Sciences,3.7
S0062,Senior,Fall_2024,ART060,Photography,Arts,4.0
S0062,Senior,Spring_2025,SOC040,Social Psychology,SocialSciences,3.3
S0062,Senior,Spring_2025,ART020,Painting,Arts,3.3
S0062,Senior,Spring_2025,SCI060,Biochemistry,Sciences,3.3
S0062,Senior,Spring_2025,CS010,Intro to Programming,CS,4.0
S0062,Senior,Fall_2025,SCI020,Mechanics,Sciences,3.3
S0062,Senior,Fall_2025,SCI030,Electromagnetism,Sciences,4.0
S0062,Senior,Fall_2025,SCI060,Biochemistry,Sciences,3.0
S0062,Senior,Fall_2025,SCI100,Astronomy,Sciences,2.7
S0063,Graduated,Fall_2022,MATH040,Discrete Math,Math,2.7
S0063,Graduated,Fall_2022,SCI030,Electromagnetism,Sciences,2.7
S0063,Graduated,Fall_2022,MATH020,Calculus II,Math,2.7
S0063,Graduated,Fall_2022,SOC030,Intro Psychology,SocialSciences,3.3
S0063,Graduated,Spring_2023,SCI040,General Chemistry,Sciences,2.0
S0063,Graduated,Spring_2023,HUM020,Creative Writing,Humanities,3.0
S0063,Graduated,Spring_2023,ART070,Film Studies,Arts,3.3
S0063,Graduated,Spring_2023,ART060,Photography,Arts,3.3
S0063,Graduated,Fall_2023,MATH100,Abstract Algebra,Math,2.3
S0063,Graduated,Fall_2023,MATH090,Number Theory,Math,2.7
S0063,Graduated,Fall_2023,HUM010,English Literature,Humanities,3.3
S0063,Graduated,Fall_2023,CS030,Algorithms,CS,2.7
S0063,Graduated,Spring_2024,SOC050,Sociology,SocialSciences,2.7
S0063,Graduated,Spring_2024,SCI010,General Physics,Sciences,2.7
S0063,Graduated,Spring_2024,CS010,Intro to Programming,CS,2.7
S0063,Graduated,Spring_2024,SCI050,Organic Chemistry,Sciences,2.7
S0063,Graduated,Fall_2024,MATH060,Statistics,Math,2.7
S0063,Graduated,Fall_2024,MATH100,Abstract Algebra,Math,2.0
S0063,Graduated,Fall_2024,MATH030,Linear Algebra,Math,3.0
S0063,Graduated,Fall_2024,MATH040,Discrete Math,Math,2.3
S0063,Graduated,Spring_2025,MATH100,Abstract Algebra,Math,3.0
S0063,Graduated,Spring_2025,ART030,Sculpture,Arts,2.7
S0063,Graduated,Spring_2025,MATH050,Probability,Math,3.0
S0063,Graduated,Spring_2025,HUM060,Religious Studies,Humanities,3.7
S0063,Graduated,Fall_2025,MATH010,Calculus I,Math,3.3
S0063,Graduated,Fall_2025,MATH080,Differential Equations,Math,3.0
S0063,Graduated,Fall_2025,MATH090,Number Theory,Math,2.7
S0063,Graduated,Fall_2025,SCI010,General Physics,Sciences,2.7
S0063,Graduated,Spring_2026,MATH030,Linear Algebra,Math,2.3
S0063,Graduated,Spring_2026,MATH050,Probability,Math,2.7
S0063,Graduated,Spring_2026,MATH020,Calculus II,Math,3.0
S0063,Graduated,Spring_2026,MATH060,Statistics,Math,2.3
S0064,Junior,Fall_2022,CS060,Databases,CS,3.3
S0064,Junior,Fall_2022,HUM090,Modern Poetry,Humanities,3.7
S0064,Junior,Fall_2022,CS100,Theory of Computation,CS,2.3
S0064,Junior,Fall_2022,HUM050,Ethics,Humanities,3.3
S0064,Junior,Spring_2023,CS080,Computer Networks,CS,3.0
S0064,Junior,Spring_2023,SCI050,Organic Chemistry,Sciences,2.7
S0064,Junior,Spring_2023,SCI100,Astronomy,Sciences,3.3
S0064,Junior,Spring_2023,CS100,Theory of Computation,CS,2.7
S0064,Junior,Fall_2023,SCI060,Biochemistry,Sciences,2.7
S0064,Junior,Fall_2023,CS050,Operating Systems,CS,3.7
S0064,Junior,Fall_2023,CS060,Databases,CS,3.0
S0064,Junior,Fall_2023,SOC060,Political Science,SocialSciences,3.3
S0064,Junior,Spring_2024,SCI040,General Chemistry,Sciences,3.0
S0064,Junior,Spring_2024,HUM040,Philosophy,Humanities,3.3
S0064,Junior,Spring_2024,SCI070,Cell Biology,Sciences,2.7
S0064,Junior,Spring_2024,CS010,Intro to Programming,CS,3.7
S0064,Junior,Fall_2024,MATH040,Discrete Math,Math,2.7
S0064,Junior,Fall_2024,CS020,Data Structures,CS,2.7
S0064,Junior,Fall_2024,CS080,Computer Networks,CS,2.7
S0064,Junior,Fall_2024,HUM040,Philosophy,Humanities,3.3
S0064,Junior,Spring_2025,ART070,Film Studies,Arts,3.3
S0064,Junior,Spring_2025,CS040,Computer Systems,CS,3.3
S0064,Junior,Spring_2025,CS050,Operating Systems,CS,3.7
S0064,Junior,Spring_2025,CS030,Algorithms,CS,3.0
S0065,Senior,Fall_2022,HUM050,Ethics,Humanities,3.0
S0065,Senior,Fall_2022,HUM060,Religious Studies,Humanities,3.0
S0065,Senior,Fall_2022,HUM090,Modern Poetry,Humanities,3.7
S0065,Senior,Fall_2022,HUM100,Linguistics,Humanities,3.7
S0065,Senior,Spring_2023,HUM050,Ethics,Humanities,3.0
S0065,Senior,Spring_2023,HUM060,Religious Studies,Humanities,3.3
S0065,Senior,Spring_2023,HUM040,Philosophy,Humanities,4.0
S0065,Senior,Spring_2023,SCI090,Ecology,Sciences,3.3
S0065,Senior,Fall_2023,SOC090,Public Policy,SocialSciences,3.3
S0065,Senior,Fall_2023,SCI030,Electromagnetism,Sciences,3.7
S0065,Senior,Fall_2023,HUM090,Modern Poetry,Humanities,3.3
S0065,Senior,Fall_2023,HUM080,American Literature,Humanities,3.7
S0065,Senior,Spring_2024,HUM040,Philosophy,Humanities,3.7
S0065,Senior,Spring_2024,HUM060,Religious Studies,Humanities,3.3
S0065,Senior,Spring_2024,HUM070,Classical Mythology,Humanities,3.7
S0065,Senior,Spring_2024,SCI080,Genetics,Sciences,3.0
S0065,Senior,Fall_2024,HUM050,Ethics,Humanities,3.0
S0065,Senior,Fall_2024,HUM040,Philosophy,Humanities,3.3
S0065,Senior,Fall_2024,ART020,Painting,Arts,4.0
S0065,Senior,Fall_2024,MATH080,Differential Equations,Math,3.3
S0065,Senior,Spring_2025,MATH020,Calculus II,Math,2.7
S0065,Senior,Spring_2025,HUM020,Creative Writing,Humanities,3.7
S0065,Senior,Spring_2025,HUM100,Linguistics,Humanities,3.3
S0065,Senior,Spring_2025,HUM060,Religious Studies,Humanities,3.3
S0065,Senior,Fall_2025,HUM050,Ethics,Humanities,3.3
S0065,Senior,Fall_2025,HUM080,American Literature,Humanities,3.0
S0065,Senior,Fall_2025,MATH050,Probability,Math,3.3
S0065,Senior,Fall_2025,HUM010,English Literature,Humanities,3.3
S0066,Junior,Fall_2022,CS030,Algorithms,CS,3.7
S0066,Junior,Fall_2022,HUM030,World History,Humanities,4.0
S0066,Junior,Fall_2022,HUM070,Classical Mythology,Humanities,4.0
S0066,Junior,Fall_2022,HUM080,American Literature,Humanities,4.0
S0066,Junior,Spring_2023,HUM040,Philosophy,Humanities,3.0
S0066,Junior,Spring_2023,HUM080,American Literature,Humanities,3.7
S0066,Junior,Spring_2023,HUM010,English Literature,Humanities,3.3
S0066,Junior,Spring_2023,HUM020,Creative Writing,Humanities,4.0
S0066,Junior,Fall_2023,HUM060,Religious Studies,Humanities,4.0
S0066,Junior,Fall_2023,HUM010,English Literature,Humanities,4.0
S0066,Junior,Fall_2023,MATH070,Real Analysis,Math,3.7
S0066,Junior,Fall_2023,HUM050,Ethics,Humanities,3.7
S0066,Junior,Spring_2024,HUM070,Classical Mythology,Humanities,4.0
S0066,Junior,Spring_2024,HUM030,World History,Humanities,3.7
S0066,Junior,Spring_2024,HUM080,American Literature,Humanities,4.0
S0066,Junior,Spring_2024,HUM040,Philosophy,Humanities,3.7
S0066,Junior,Fall_2024,SCI040,General Chemistry,Sciences,4.0
S0066,Junior,Fall_2024,MATH060,Statistics,Math,3.0
S0066,Junior,Fall_2024,HUM020,Creative Writing,Humanities,3.7
S0066,Junior,Fall_2024,SCI020,Mechanics,Sciences,3.7
S0066,Junior,Spring_2025,SOC050,Sociology,SocialSciences,3.7
S0066,Junior,Spring_2025,CS070,Machine Learning,CS,3.3
S0066,Junior,Spring_2025,HUM040,Philosophy,Humanities,4.0
S0066,Junior,Spring_2025,HUM090,Modern Poetry,Humanities,3.7
S0067,Junior,Fall_2022,ART010,Drawing Fundamentals,Arts,4.0
S0067,Junior,Fall_2022,ART080,Theater Performance,Arts,3.3
S0067,Junior,Fall_2022,HUM050,Ethics,Humanities,3.3
S0067,Junior,Fall_2022,MATH030,Linear Algebra,Math,2.7
S0067,Junior,Spring_2023,HUM090,Modern Poetry,Humanities,4.0
S0067,Junior,Spring_2023,HUM060,Religious Studies,Humanities,3.7
S0067,Junior,Spring_2023,ART090,Modern Dance,Arts,3.0
S0067,Junior,Spring_2023,ART050,History of Art,Arts,3.0
S0067,Junior,Fall_2023,SOC070,Anthropology,SocialSciences,3.3
S0067,Junior,Fall_2023,ART010,Drawing Fundamentals,Arts,3.3
S0067,Junior,Fall_2023,SCI040,General Chemistry,Sciences,3.3
S0067,Junior,Fall_2023,MATH060,Statistics,Math,3.7
S0067,Junior,Spring_2024,ART080,Theater Performance,Arts,3.3
S0067,Junior,Spring_2024,CS100,Theory of Computation,CS,3.3
S0067,Junior,Spring_2024,SCI010,General Physics,Sciences,3.7
S0067,Junior,Spring_2024,ART060,Photography,Arts,4.0
S0067,Junior,Fall_2024,ART010,Drawing Fundamentals,Arts,3.7
S0067,Junior,Fall_2024,ART080,Theater Performance,Arts,3.3
S0067,Junior,Fall_2024,ART040,Music Theory,Arts,3.7
S0067,Junior,Fall_2024,SOC050,Sociology,SocialSciences,3.3
S0067,Junior,Spring_2025,ART040,Music Theory,Arts,4.0
S0067,Junior,Spring_2025,ART100,Graphic Design,Arts,3.0
S0067,Junior,Spring_2025,CS060,Databases,CS,3.7
S0067,Junior,Spring_2025,ART010,Drawing Fundamentals,Arts,4.0
S0068,Graduated,Fall_2022,MATH080,Differential Equations,Math,2.7
S0068,Graduated,Fall_2022,SOC070,Anthropology,SocialSciences,2.7
S0068,Graduated,Fall_2022,CS050,Operating Systems,CS,2.7
S0068,Graduated,Fall_2022,CS040,Computer Systems,CS,2.3
S0068,Graduated,Spring_2023,CS090,Software Engineering,CS,2.7
S0068,Graduated,Spring_2023,HUM070,Classical Mythology,Humanities,3.0
S0068,Graduated,Spring_2023,MATH020,Calculus II,Math,2.3
S0068,Graduated,Spring_2023,HUM060,Religious Studies,Humanities,2.7
S0068,Graduated,Fall_2023,CS070,Machine Learning,CS,2.7
S0068,Graduated,Fall_2023,MATH010,Calculus I,Math,2.3
S0068,Graduated,Fall_2023,HUM060,Religious Studies,Humanities,2.3
